{'loss': 20.197, 'grad_norm': 95521.5, 'learning_rate': 4.9984472049689445e-05, 'epoch': 0.0}
{'loss': 5.6113, 'grad_norm': 2439.772705078125, 'learning_rate': 4.641304347826087e-05, 'epoch': 0.29}
{'loss': 5.5798, 'grad_norm': 791.4833374023438, 'learning_rate': 4.6397515527950315e-05, 'epoch': 0.29}
{'loss': 5.6861, 'grad_norm': 530.2640991210938, 'learning_rate': 4.638198757763975e-05, 'epoch': 0.29}
{'loss': 5.5644, 'grad_norm': 238.05752563476562, 'learning_rate': 4.6366459627329194e-05, 'epoch': 0.29}
{'loss': 5.6528, 'grad_norm': 902.347412109375, 'learning_rate': 4.635093167701863e-05, 'epoch': 0.29}
{'loss': 5.5541, 'grad_norm': 294.1761779785156, 'learning_rate': 4.633540372670807e-05, 'epoch': 0.29}
{'loss': 5.5072, 'grad_norm': 810.440185546875, 'learning_rate': 4.631987577639752e-05, 'epoch': 0.29}
{'loss': 5.5833, 'grad_norm': 410.6225891113281, 'learning_rate': 4.630434782608696e-05, 'epoch': 0.3}
{'loss': 5.7283, 'grad_norm': 175.21092224121094, 'learning_rate': 4.62888198757764e-05, 'epoch': 0.3}
{'loss': 5.6959, 'grad_norm': 577.640625, 'learning_rate': 4.627329192546584e-05, 'epoch': 0.3}
{'loss': 5.7293, 'grad_norm': 6831.75732421875, 'learning_rate': 4.625776397515528e-05, 'epoch': 0.3}
{'loss': 5.4692, 'grad_norm': 780.47216796875, 'learning_rate': 4.624223602484472e-05, 'epoch': 0.3}
{'loss': 5.6001, 'grad_norm': 190.8067626953125, 'learning_rate': 4.622670807453417e-05, 'epoch': 0.3}
{'loss': 5.5831, 'grad_norm': 673.3157958984375, 'learning_rate': 4.62111801242236e-05, 'epoch': 0.3}
{'loss': 5.5957, 'grad_norm': 957.3878784179688, 'learning_rate': 4.6195652173913046e-05, 'epoch': 0.3}
{'loss': 5.6459, 'grad_norm': 560.1846923828125, 'learning_rate': 4.618012422360249e-05, 'epoch': 0.31}
{'loss': 5.5455, 'grad_norm': 915.3712158203125, 'learning_rate': 4.6164596273291925e-05, 'epoch': 0.31}
{'loss': 5.5372, 'grad_norm': 771.01806640625, 'learning_rate': 4.614906832298137e-05, 'epoch': 0.31}
{'loss': 5.6754, 'grad_norm': 799.8330078125, 'learning_rate': 4.613354037267081e-05, 'epoch': 0.31}
{'loss': 5.6068, 'grad_norm': 1240.7310791015625, 'learning_rate': 4.6118012422360254e-05, 'epoch': 0.31}
{'loss': 5.4657, 'grad_norm': 345.4936218261719, 'learning_rate': 4.610248447204969e-05, 'epoch': 0.31}
{'loss': 5.5064, 'grad_norm': 698.318603515625, 'learning_rate': 4.608695652173913e-05, 'epoch': 0.31}
{'loss': 5.5122, 'grad_norm': 762.5479736328125, 'learning_rate': 4.607142857142857e-05, 'epoch': 0.31}
{'loss': 5.5026, 'grad_norm': 732.9879150390625, 'learning_rate': 4.605590062111801e-05, 'epoch': 0.32}
{'loss': 5.4876, 'grad_norm': 174.65914916992188, 'learning_rate': 4.6040372670807455e-05, 'epoch': 0.32}
{'loss': 5.4999, 'grad_norm': 223.6782989501953, 'learning_rate': 4.60248447204969e-05, 'epoch': 0.32}
{'loss': 5.58, 'grad_norm': 490.43817138671875, 'learning_rate': 4.600931677018634e-05, 'epoch': 0.32}
{'loss': 5.4214, 'grad_norm': 242.14453125, 'learning_rate': 4.599378881987578e-05, 'epoch': 0.32}
{'loss': 5.5501, 'grad_norm': 160.3855438232422, 'learning_rate': 4.597826086956522e-05, 'epoch': 0.32}
{'loss': 5.5824, 'grad_norm': 610.452880859375, 'learning_rate': 4.5962732919254656e-05, 'epoch': 0.32}
{'loss': 5.5825, 'grad_norm': 425.2820129394531, 'learning_rate': 4.59472049689441e-05, 'epoch': 0.32}
{'loss': 5.427, 'grad_norm': 805.4219360351562, 'learning_rate': 4.593167701863354e-05, 'epoch': 0.33}
{'loss': 5.4166, 'grad_norm': 301.48992919921875, 'learning_rate': 4.5916149068322985e-05, 'epoch': 0.33}
{'loss': 5.3407, 'grad_norm': 371.67083740234375, 'learning_rate': 4.590062111801243e-05, 'epoch': 0.33}
{'loss': 5.325, 'grad_norm': 2092.110107421875, 'learning_rate': 4.5885093167701864e-05, 'epoch': 0.33}
{'loss': 5.3275, 'grad_norm': 556.7059326171875, 'learning_rate': 4.586956521739131e-05, 'epoch': 0.33}
{'loss': 5.3714, 'grad_norm': 117.502685546875, 'learning_rate': 4.585403726708074e-05, 'epoch': 0.33}
{'loss': 5.3368, 'grad_norm': 819.45703125, 'learning_rate': 4.5838509316770186e-05, 'epoch': 0.33}
{'loss': 5.4424, 'grad_norm': 508.7923583984375, 'learning_rate': 4.582298136645963e-05, 'epoch': 0.33}
{'loss': 5.4952, 'grad_norm': 176.93917846679688, 'learning_rate': 4.580745341614907e-05, 'epoch': 0.34}
{'loss': 5.4603, 'grad_norm': 227.01109313964844, 'learning_rate': 4.579192546583851e-05, 'epoch': 0.34}
{'loss': 5.3514, 'grad_norm': 761.0398559570312, 'learning_rate': 4.577639751552795e-05, 'epoch': 0.34}
{'loss': 5.4301, 'grad_norm': 115.29673767089844, 'learning_rate': 4.5760869565217394e-05, 'epoch': 0.34}
{'loss': 5.3841, 'grad_norm': 517.0669555664062, 'learning_rate': 4.574534161490684e-05, 'epoch': 0.34}
{'loss': 5.282, 'grad_norm': 282.6465148925781, 'learning_rate': 4.572981366459628e-05, 'epoch': 0.34}
{'loss': 5.4187, 'grad_norm': 698.705078125, 'learning_rate': 4.5714285714285716e-05, 'epoch': 0.34}
{'loss': 5.4114, 'grad_norm': 639.7034912109375, 'learning_rate': 4.569875776397516e-05, 'epoch': 0.34}
{'loss': 5.4125, 'grad_norm': 1639.9444580078125, 'learning_rate': 4.5683229813664595e-05, 'epoch': 0.35}
{'loss': 5.4102, 'grad_norm': 485.170166015625, 'learning_rate': 4.566770186335404e-05, 'epoch': 0.35}
{'loss': 5.3897, 'grad_norm': 389.3653259277344, 'learning_rate': 4.565217391304348e-05, 'epoch': 0.35}
{'loss': 5.3696, 'grad_norm': 325.5950927734375, 'learning_rate': 4.5636645962732924e-05, 'epoch': 0.35}
{'loss': 5.5035, 'grad_norm': 525.0231323242188, 'learning_rate': 4.562111801242237e-05, 'epoch': 0.35}
{'loss': 5.3123, 'grad_norm': 928.2033081054688, 'learning_rate': 4.56055900621118e-05, 'epoch': 0.35}
{'loss': 5.4487, 'grad_norm': 344.5840759277344, 'learning_rate': 4.5590062111801246e-05, 'epoch': 0.35}
{'loss': 5.2721, 'grad_norm': 214.71035766601562, 'learning_rate': 4.557453416149068e-05, 'epoch': 0.35}
{'loss': 5.3379, 'grad_norm': 179.833251953125, 'learning_rate': 4.5559006211180125e-05, 'epoch': 0.36}
{'loss': 5.3454, 'grad_norm': 703.3296508789062, 'learning_rate': 4.554347826086957e-05, 'epoch': 0.36}
{'loss': 5.2964, 'grad_norm': 586.0886840820312, 'learning_rate': 4.552795031055901e-05, 'epoch': 0.36}
{'loss': 5.4938, 'grad_norm': 122.7626953125, 'learning_rate': 4.551242236024845e-05, 'epoch': 0.36}
{'loss': 5.4394, 'grad_norm': 427.14288330078125, 'learning_rate': 4.549689440993789e-05, 'epoch': 0.36}
{'loss': 5.3299, 'grad_norm': 503.40740966796875, 'learning_rate': 4.548136645962733e-05, 'epoch': 0.36}
{'loss': 5.3809, 'grad_norm': 127.90171813964844, 'learning_rate': 4.546583850931677e-05, 'epoch': 0.36}
{'loss': 5.4088, 'grad_norm': 141.27511596679688, 'learning_rate': 4.545031055900621e-05, 'epoch': 0.36}
{'loss': 5.3684, 'grad_norm': 481.5960998535156, 'learning_rate': 4.5434782608695655e-05, 'epoch': 0.37}
{'loss': 5.2716, 'grad_norm': 134.09661865234375, 'learning_rate': 4.54192546583851e-05, 'epoch': 0.37}
{'loss': 5.384, 'grad_norm': 358.4144287109375, 'learning_rate': 4.5403726708074534e-05, 'epoch': 0.37}
{'loss': 5.3424, 'grad_norm': 669.4458618164062, 'learning_rate': 4.538819875776398e-05, 'epoch': 0.37}
{'loss': 5.2969, 'grad_norm': 197.3551788330078, 'learning_rate': 4.537267080745341e-05, 'epoch': 0.37}
{'loss': 5.3457, 'grad_norm': 150.6747283935547, 'learning_rate': 4.5357142857142856e-05, 'epoch': 0.37}
{'loss': 5.348, 'grad_norm': 555.3820190429688, 'learning_rate': 4.5341614906832306e-05, 'epoch': 0.37}
{'eval_loss': 4.2660112380981445, 'eval_runtime': 5.6706, 'eval_samples_per_second': 156.597, 'eval_steps_per_second': 9.875, 'epoch': 0.37}
{'loss': 5.2843, 'grad_norm': 90.3552474975586, 'learning_rate': 4.532608695652174e-05, 'epoch': 0.37}
{'loss': 5.2045, 'grad_norm': 538.049072265625, 'learning_rate': 4.5310559006211185e-05, 'epoch': 0.38}
{'loss': 5.3196, 'grad_norm': 194.19790649414062, 'learning_rate': 4.529503105590062e-05, 'epoch': 0.38}
{'loss': 5.254, 'grad_norm': 196.4676971435547, 'learning_rate': 4.5279503105590064e-05, 'epoch': 0.38}
{'loss': 5.3568, 'grad_norm': 1521.4051513671875, 'learning_rate': 4.52639751552795e-05, 'epoch': 0.38}
{'loss': 5.2995, 'grad_norm': 437.12860107421875, 'learning_rate': 4.524844720496895e-05, 'epoch': 0.38}
{'loss': 5.2326, 'grad_norm': 350.13751220703125, 'learning_rate': 4.5232919254658386e-05, 'epoch': 0.38}
{'loss': 5.2397, 'grad_norm': 251.89083862304688, 'learning_rate': 4.521739130434783e-05, 'epoch': 0.38}
{'loss': 5.2754, 'grad_norm': 234.33026123046875, 'learning_rate': 4.520186335403727e-05, 'epoch': 0.38}
{'loss': 5.1905, 'grad_norm': 188.7749481201172, 'learning_rate': 4.518633540372671e-05, 'epoch': 0.39}
{'loss': 5.2862, 'grad_norm': 1054.870849609375, 'learning_rate': 4.517080745341615e-05, 'epoch': 0.39}
{'loss': 5.2575, 'grad_norm': 259.3976135253906, 'learning_rate': 4.5155279503105594e-05, 'epoch': 0.39}
{'loss': 5.2752, 'grad_norm': 598.877685546875, 'learning_rate': 4.513975155279504e-05, 'epoch': 0.39}
{'loss': 5.3277, 'grad_norm': 387.0909423828125, 'learning_rate': 4.512422360248447e-05, 'epoch': 0.39}
{'loss': 5.1602, 'grad_norm': 340.5811462402344, 'learning_rate': 4.5108695652173916e-05, 'epoch': 0.39}
{'loss': 5.201, 'grad_norm': 393.0719299316406, 'learning_rate': 4.509316770186335e-05, 'epoch': 0.39}
{'loss': 5.1288, 'grad_norm': 319.5647888183594, 'learning_rate': 4.5077639751552795e-05, 'epoch': 0.39}
{'loss': 5.2932, 'grad_norm': 1088.98974609375, 'learning_rate': 4.506211180124224e-05, 'epoch': 0.39}
{'loss': 5.2407, 'grad_norm': 259.01751708984375, 'learning_rate': 4.504658385093168e-05, 'epoch': 0.4}
{'loss': 5.3199, 'grad_norm': 264.3323974609375, 'learning_rate': 4.5031055900621124e-05, 'epoch': 0.4}
{'loss': 5.207, 'grad_norm': 2952.19873046875, 'learning_rate': 4.501552795031056e-05, 'epoch': 0.4}
{'loss': 5.2236, 'grad_norm': 154.80091857910156, 'learning_rate': 4.5e-05, 'epoch': 0.4}
{'loss': 5.2114, 'grad_norm': 329.00482177734375, 'learning_rate': 4.498447204968944e-05, 'epoch': 0.4}
{'loss': 5.2691, 'grad_norm': 267.2043151855469, 'learning_rate': 4.496894409937888e-05, 'epoch': 0.4}
{'loss': 5.2839, 'grad_norm': 290.806396484375, 'learning_rate': 4.4953416149068325e-05, 'epoch': 0.4}
{'loss': 5.2221, 'grad_norm': 265.0870361328125, 'learning_rate': 4.493788819875777e-05, 'epoch': 0.4}
{'loss': 5.2774, 'grad_norm': 1632.406005859375, 'learning_rate': 4.492236024844721e-05, 'epoch': 0.41}
{'loss': 5.1426, 'grad_norm': 703.97900390625, 'learning_rate': 4.490683229813665e-05, 'epoch': 0.41}
{'loss': 5.2266, 'grad_norm': 170.56820678710938, 'learning_rate': 4.489130434782609e-05, 'epoch': 0.41}
{'loss': 5.3256, 'grad_norm': 212.5920867919922, 'learning_rate': 4.4875776397515526e-05, 'epoch': 0.41}
{'loss': 5.2187, 'grad_norm': 153.7539520263672, 'learning_rate': 4.486024844720497e-05, 'epoch': 0.41}
{'loss': 5.3292, 'grad_norm': 267.9818420410156, 'learning_rate': 4.484472049689441e-05, 'epoch': 0.41}
{'loss': 5.2338, 'grad_norm': 625.6152954101562, 'learning_rate': 4.4829192546583855e-05, 'epoch': 0.41}
{'loss': 5.2383, 'grad_norm': 731.9594116210938, 'learning_rate': 4.481366459627329e-05, 'epoch': 0.41}
{'loss': 5.2391, 'grad_norm': 268.5837707519531, 'learning_rate': 4.4798136645962734e-05, 'epoch': 0.42}
{'loss': 5.2299, 'grad_norm': 151.64486694335938, 'learning_rate': 4.478260869565218e-05, 'epoch': 0.42}
{'loss': 5.2425, 'grad_norm': 246.23011779785156, 'learning_rate': 4.476708074534162e-05, 'epoch': 0.42}
{'loss': 5.3685, 'grad_norm': 965.4376220703125, 'learning_rate': 4.475155279503106e-05, 'epoch': 0.42}
{'loss': 5.3199, 'grad_norm': 552.2730712890625, 'learning_rate': 4.47360248447205e-05, 'epoch': 0.42}
{'loss': 5.1774, 'grad_norm': 363.5495910644531, 'learning_rate': 4.472049689440994e-05, 'epoch': 0.42}
{'loss': 5.322, 'grad_norm': 448.7757568359375, 'learning_rate': 4.470496894409938e-05, 'epoch': 0.42}
{'loss': 5.19, 'grad_norm': 156.66094970703125, 'learning_rate': 4.468944099378882e-05, 'epoch': 0.42}
{'loss': 5.159, 'grad_norm': 669.151611328125, 'learning_rate': 4.4673913043478264e-05, 'epoch': 0.43}
{'loss': 5.2597, 'grad_norm': 310.08441162109375, 'learning_rate': 4.465838509316771e-05, 'epoch': 0.43}
{'loss': 5.3604, 'grad_norm': 373.05743408203125, 'learning_rate': 4.464285714285715e-05, 'epoch': 0.43}
{'loss': 5.1621, 'grad_norm': 160.05667114257812, 'learning_rate': 4.4627329192546586e-05, 'epoch': 0.43}
{'loss': 5.2146, 'grad_norm': 334.7872314453125, 'learning_rate': 4.461180124223603e-05, 'epoch': 0.43}
{'loss': 5.1581, 'grad_norm': 392.61175537109375, 'learning_rate': 4.4596273291925465e-05, 'epoch': 0.43}
{'loss': 5.2904, 'grad_norm': 672.8157958984375, 'learning_rate': 4.458074534161491e-05, 'epoch': 0.43}
{'loss': 5.1341, 'grad_norm': 758.5380249023438, 'learning_rate': 4.456521739130435e-05, 'epoch': 0.43}
{'loss': 5.1415, 'grad_norm': 207.6192169189453, 'learning_rate': 4.4549689440993794e-05, 'epoch': 0.44}
{'loss': 5.0369, 'grad_norm': 231.81207275390625, 'learning_rate': 4.453416149068323e-05, 'epoch': 0.44}
{'loss': 5.1898, 'grad_norm': 382.2688903808594, 'learning_rate': 4.451863354037267e-05, 'epoch': 0.44}
{'loss': 5.1584, 'grad_norm': 1667.9647216796875, 'learning_rate': 4.4503105590062116e-05, 'epoch': 0.44}
{'loss': 5.1643, 'grad_norm': 287.9666748046875, 'learning_rate': 4.448757763975155e-05, 'epoch': 0.44}
{'loss': 5.2199, 'grad_norm': 299.0330810546875, 'learning_rate': 4.4472049689440995e-05, 'epoch': 0.44}
{'loss': 5.2184, 'grad_norm': 385.6378173828125, 'learning_rate': 4.445652173913044e-05, 'epoch': 0.44}
{'loss': 5.1365, 'grad_norm': 176.69569396972656, 'learning_rate': 4.444099378881988e-05, 'epoch': 0.44}
{'loss': 5.2233, 'grad_norm': 2660.2490234375, 'learning_rate': 4.442546583850932e-05, 'epoch': 0.45}
{'loss': 5.1701, 'grad_norm': 265.17596435546875, 'learning_rate': 4.440993788819876e-05, 'epoch': 0.45}
{'loss': 5.1698, 'grad_norm': 133.1645050048828, 'learning_rate': 4.4394409937888196e-05, 'epoch': 0.45}
{'loss': 5.0988, 'grad_norm': 128.94821166992188, 'learning_rate': 4.437888198757764e-05, 'epoch': 0.45}
{'loss': 5.224, 'grad_norm': 332.091064453125, 'learning_rate': 4.436335403726709e-05, 'epoch': 0.45}
{'loss': 5.1784, 'grad_norm': 282.0848083496094, 'learning_rate': 4.4347826086956525e-05, 'epoch': 0.45}
{'loss': 5.1158, 'grad_norm': 621.5656127929688, 'learning_rate': 4.433229813664597e-05, 'epoch': 0.45}
{'loss': 5.1184, 'grad_norm': 256.9712219238281, 'learning_rate': 4.4316770186335404e-05, 'epoch': 0.45}
{'loss': 5.2379, 'grad_norm': 226.02047729492188, 'learning_rate': 4.430124223602485e-05, 'epoch': 0.46}
{'loss': 5.0659, 'grad_norm': 161.32540893554688, 'learning_rate': 4.428571428571428e-05, 'epoch': 0.46}
{'loss': 5.162, 'grad_norm': 108.9272689819336, 'learning_rate': 4.427018633540373e-05, 'epoch': 0.46}
{'loss': 5.1342, 'grad_norm': 280.8663330078125, 'learning_rate': 4.425465838509317e-05, 'epoch': 0.46}
{'loss': 5.103, 'grad_norm': 465.7408142089844, 'learning_rate': 4.423913043478261e-05, 'epoch': 0.46}
{'loss': 5.1083, 'grad_norm': 410.27642822265625, 'learning_rate': 4.4223602484472055e-05, 'epoch': 0.46}
{'loss': 5.1236, 'grad_norm': 277.42376708984375, 'learning_rate': 4.420807453416149e-05, 'epoch': 0.46}
{'loss': 5.103, 'grad_norm': 618.6754150390625, 'learning_rate': 4.4192546583850934e-05, 'epoch': 0.46}
{'loss': 4.9666, 'grad_norm': 300.6840515136719, 'learning_rate': 4.4177018633540377e-05, 'epoch': 0.47}
{'loss': 5.0293, 'grad_norm': 245.37281799316406, 'learning_rate': 4.416149068322982e-05, 'epoch': 0.47}
{'loss': 4.9989, 'grad_norm': 179.5919952392578, 'learning_rate': 4.4145962732919256e-05, 'epoch': 0.47}
{'loss': 5.0272, 'grad_norm': 154.7936553955078, 'learning_rate': 4.41304347826087e-05, 'epoch': 0.47}
{'loss': 5.0174, 'grad_norm': 262.2574768066406, 'learning_rate': 4.4114906832298135e-05, 'epoch': 0.47}
{'loss': 5.0344, 'grad_norm': 101.3435287475586, 'learning_rate': 4.409937888198758e-05, 'epoch': 0.47}
{'loss': 5.0129, 'grad_norm': 386.6025695800781, 'learning_rate': 4.408385093167702e-05, 'epoch': 0.47}
{'loss': 4.9824, 'grad_norm': 678.5714721679688, 'learning_rate': 4.4068322981366464e-05, 'epoch': 0.47}
{'loss': 5.0093, 'grad_norm': 186.08583068847656, 'learning_rate': 4.4052795031055906e-05, 'epoch': 0.48}
{'loss': 5.0458, 'grad_norm': 112.480712890625, 'learning_rate': 4.403726708074534e-05, 'epoch': 0.48}
{'loss': 5.0971, 'grad_norm': 322.71734619140625, 'learning_rate': 4.4021739130434786e-05, 'epoch': 0.48}
{'loss': 4.9676, 'grad_norm': 850.3209228515625, 'learning_rate': 4.400621118012422e-05, 'epoch': 0.48}
{'loss': 5.0642, 'grad_norm': 164.9317169189453, 'learning_rate': 4.3990683229813665e-05, 'epoch': 0.48}
{'loss': 5.0568, 'grad_norm': 253.7167205810547, 'learning_rate': 4.397515527950311e-05, 'epoch': 0.48}
{'loss': 4.9632, 'grad_norm': 376.05267333984375, 'learning_rate': 4.395962732919255e-05, 'epoch': 0.48}
{'loss': 4.9578, 'grad_norm': 208.52609252929688, 'learning_rate': 4.3944099378881993e-05, 'epoch': 0.48}
{'loss': 5.0381, 'grad_norm': 418.6076354980469, 'learning_rate': 4.392857142857143e-05, 'epoch': 0.49}
{'loss': 4.8825, 'grad_norm': 192.28689575195312, 'learning_rate': 4.391304347826087e-05, 'epoch': 0.49}
{'loss': 4.9739, 'grad_norm': 194.18344116210938, 'learning_rate': 4.389751552795031e-05, 'epoch': 0.49}
{'loss': 4.946, 'grad_norm': 416.77874755859375, 'learning_rate': 4.388198757763975e-05, 'epoch': 0.49}
{'loss': 4.9633, 'grad_norm': 120.08706665039062, 'learning_rate': 4.3866459627329195e-05, 'epoch': 0.49}
{'loss': 4.9306, 'grad_norm': 177.1717071533203, 'learning_rate': 4.385093167701864e-05, 'epoch': 0.49}
{'loss': 4.9435, 'grad_norm': 194.3828582763672, 'learning_rate': 4.3835403726708074e-05, 'epoch': 0.49}
{'loss': 5.0171, 'grad_norm': 135.79196166992188, 'learning_rate': 4.3819875776397517e-05, 'epoch': 0.49}
{'loss': 5.0227, 'grad_norm': 172.2733612060547, 'learning_rate': 4.380434782608696e-05, 'epoch': 0.5}
{'loss': 4.8816, 'grad_norm': 180.2296905517578, 'learning_rate': 4.3788819875776396e-05, 'epoch': 0.5}
{'eval_loss': 4.070741176605225, 'eval_runtime': 5.5695, 'eval_samples_per_second': 159.441, 'eval_steps_per_second': 10.055, 'epoch': 0.5}
{'loss': 4.9769, 'grad_norm': 4200.8359375, 'learning_rate': 4.3773291925465845e-05, 'epoch': 0.5}
{'loss': 4.9979, 'grad_norm': 216.79518127441406, 'learning_rate': 4.375776397515528e-05, 'epoch': 0.5}
{'loss': 4.8083, 'grad_norm': 618.1921997070312, 'learning_rate': 4.3742236024844724e-05, 'epoch': 0.5}
{'loss': 4.92, 'grad_norm': 1282.5928955078125, 'learning_rate': 4.372670807453416e-05, 'epoch': 0.5}
{'loss': 4.9199, 'grad_norm': 90.85785675048828, 'learning_rate': 4.3711180124223603e-05, 'epoch': 0.5}
{'loss': 4.8999, 'grad_norm': 170.58473205566406, 'learning_rate': 4.3695652173913046e-05, 'epoch': 0.5}
{'loss': 4.9382, 'grad_norm': 218.65988159179688, 'learning_rate': 4.368012422360249e-05, 'epoch': 0.51}
{'loss': 5.0635, 'grad_norm': 249.92466735839844, 'learning_rate': 4.366459627329193e-05, 'epoch': 0.51}
{'loss': 4.977, 'grad_norm': 118.57112121582031, 'learning_rate': 4.364906832298137e-05, 'epoch': 0.51}
{'loss': 5.0031, 'grad_norm': 153.35841369628906, 'learning_rate': 4.363354037267081e-05, 'epoch': 0.51}
{'loss': 5.0033, 'grad_norm': 394.3992614746094, 'learning_rate': 4.361801242236025e-05, 'epoch': 0.51}
{'loss': 4.9359, 'grad_norm': 542.7584228515625, 'learning_rate': 4.360248447204969e-05, 'epoch': 0.51}
{'loss': 4.9225, 'grad_norm': 734.675537109375, 'learning_rate': 4.3586956521739133e-05, 'epoch': 0.51}
{'loss': 4.9411, 'grad_norm': 216.23582458496094, 'learning_rate': 4.3571428571428576e-05, 'epoch': 0.51}
{'loss': 5.0327, 'grad_norm': 123.97335815429688, 'learning_rate': 4.355590062111801e-05, 'epoch': 0.52}
{'loss': 4.9087, 'grad_norm': 118.29762268066406, 'learning_rate': 4.3540372670807455e-05, 'epoch': 0.52}
{'loss': 4.9335, 'grad_norm': 170.81741333007812, 'learning_rate': 4.35248447204969e-05, 'epoch': 0.52}
{'loss': 4.8701, 'grad_norm': 153.1431427001953, 'learning_rate': 4.3509316770186334e-05, 'epoch': 0.52}
{'loss': 4.8468, 'grad_norm': 621.05224609375, 'learning_rate': 4.349378881987578e-05, 'epoch': 0.52}
{'loss': 5.0047, 'grad_norm': 1442.19384765625, 'learning_rate': 4.347826086956522e-05, 'epoch': 0.52}
{'loss': 4.9855, 'grad_norm': 91.01548767089844, 'learning_rate': 4.346273291925466e-05, 'epoch': 0.52}
{'loss': 5.0083, 'grad_norm': 149.58229064941406, 'learning_rate': 4.34472049689441e-05, 'epoch': 0.52}
{'loss': 4.9013, 'grad_norm': 179.38970947265625, 'learning_rate': 4.343167701863354e-05, 'epoch': 0.53}
{'loss': 4.7548, 'grad_norm': 251.29544067382812, 'learning_rate': 4.341614906832298e-05, 'epoch': 0.53}
{'loss': 4.8209, 'grad_norm': 201.0465545654297, 'learning_rate': 4.340062111801242e-05, 'epoch': 0.53}
{'loss': 4.9064, 'grad_norm': 2515.681640625, 'learning_rate': 4.338509316770187e-05, 'epoch': 0.53}
{'loss': 4.922, 'grad_norm': 240.61866760253906, 'learning_rate': 4.336956521739131e-05, 'epoch': 0.53}
{'loss': 4.8863, 'grad_norm': 128.1161651611328, 'learning_rate': 4.335403726708075e-05, 'epoch': 0.53}
{'loss': 4.837, 'grad_norm': 611.9578857421875, 'learning_rate': 4.3338509316770186e-05, 'epoch': 0.53}
{'loss': 4.9069, 'grad_norm': 114.28730773925781, 'learning_rate': 4.332298136645963e-05, 'epoch': 0.53}
{'loss': 4.9865, 'grad_norm': 686.1023559570312, 'learning_rate': 4.3307453416149065e-05, 'epoch': 0.54}
